 ,Label,Area1,Mean1,Min1,Max1,Median1,Area2,Mean2,Min2,Max2,Median2,Area3,Mean3,Min3,Max3,Median3,Area4,Mean4,Min4,Max4,Median4,Area5,Mean5,Min5,Max5,Median5,Area6,Mean6,Min6,Max6,Median6,Area7,Mean7,Min7,Max7,Median7,Area8,Mean8,Min8,Max8,Median8
659,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.786,8,26,16,0.433,17.337,8,28,18,0.516,20.556,6,33,20,0.478,12.000,4,25,12,0.466,42.768,9,157,25,0.433,13.048,4,21,13,0.287,6.870,1,15,7,0.478,15.157,5,23,15
660,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.686,9,24,15,0.433,17.673,8,29,18,0.516,19.774,8,31,20,0.478,12.557,2,23,12,0.466,40.446,7,150,25,0.433,13.010,5,24,13,0.287,6.681,1,12,7,0.478,14.470,7,22,15
661,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.871,4,24,15,0.433,17.317,10,29,17,0.516,20.435,10,32,20,0.478,12.904,4,24,12,0.466,43.929,7,158,27,0.433,13.067,4,24,13,0.287,7.391,2,15,7,0.478,14.322,6,27,15
662,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.086,7,28,16,0.433,16.846,7,26,17,0.516,21.298,11,40,21,0.478,12.904,3,27,12,0.466,40.161,8,148,25,0.433,13.308,5,23,14,0.287,6.638,0,13,7,0.478,14.470,7,22,14
663,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.329,10,28,16,0.433,17.481,11,29,17,0.516,21.008,9,38,21,0.478,13.122,4,23,13,0.466,41.643,9,148,24,0.433,12.837,5,21,13,0.287,6.478,0,17,7,0.478,13.678,5,23,14
664,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.486,8,24,17,0.433,17.596,10,25,18,0.516,20.500,8,36,20,0.478,13.287,4,25,13,0.466,40.188,7,139,24,0.433,12.750,6,20,12,0.287,6.058,1,12,6,0.478,14.583,6,25,14
665,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.414,6,28,16,0.433,16.721,9,28,17,0.516,20.790,9,34,21,0.478,13.583,3,25,13,0.466,41.518,10,143,26,0.433,13.615,6,25,14,0.287,6.203,0,14,6,0.478,13.391,4,24,13
666,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.429,7,27,16,0.433,18.750,6,30,19,0.516,20.581,11,31,21,0.478,12.626,4,23,13,0.466,41.179,7,144,25,0.433,13.798,4,24,14,0.287,6.391,1,13,6,0.478,13.852,5,22,14
667,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.714,6,28,17,0.433,16.788,8,27,16,0.516,20.702,10,38,21,0.478,11.722,3,22,12,0.466,40.768,5,145,25,0.433,13.654,5,23,14,0.287,6.667,1,14,7,0.478,14.670,4,23,15
668,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.686,7,27,17,0.433,16.913,8,27,17,0.516,20.782,11,34,21,0.478,12.426,4,23,12,0.466,37.991,5,133,22,0.433,13.144,2,24,13,0.287,6.536,0,13,7,0.478,14.426,4,24,14
669,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.400,5,25,16,0.433,17.500,8,29,17,0.516,20.282,9,34,20,0.478,12.339,4,24,12,0.466,38.375,7,136,24,0.433,13.231,4,20,13,0.287,6.406,0,13,7,0.478,13.400,7,24,13
670,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.800,6,27,16,0.433,16.529,9,27,16,0.516,20.637,6,39,21,0.478,13.070,5,27,13,0.466,38.438,7,134,24,0.433,13.000,4,23,13,0.287,6.986,1,13,7,0.478,14.478,6,22,14
671,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.886,9,26,17,0.433,16.625,7,27,16,0.516,20.710,8,31,21,0.478,13.043,5,26,12,0.466,38.027,9,132,25,0.433,13.288,3,23,13,0.287,6.565,1,15,6,0.478,14.670,6,23,15
672,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.457,9,26,16,0.433,17.202,8,26,17,0.516,20.589,8,33,21,0.478,12.461,3,27,11,0.466,40.107,8,126,26,0.433,12.644,3,23,13,0.287,5.971,0,15,6,0.478,13.861,6,23,14
673,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.971,9,28,17,0.433,16.750,5,27,16,0.516,20.911,12,34,20,0.478,12.261,5,26,11,0.466,38.902,8,136,26,0.433,13.019,5,22,13,0.287,6.290,0,13,6,0.478,13.626,7,22,13
674,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.300,6,31,16,0.433,16.731,7,25,17,0.516,20.403,11,31,20,0.478,12.000,5,26,12,0.466,38.893,8,145,23,0.433,12.981,5,20,13,0.287,6.435,1,15,6,0.478,14.443,6,26,15
675,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.100,7,26,16,0.433,18.183,10,33,18,0.516,20.573,11,33,20,0.478,13.765,1,29,13,0.466,38.705,8,120,22,0.433,13.125,6,25,13,0.287,6.087,1,14,6,0.478,14.313,8,23,14
676,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.371,7,25,15,0.433,17.721,9,26,18,0.516,20.290,9,33,21,0.478,12.174,5,23,12,0.466,40.062,10,139,24,0.433,13.106,5,23,13,0.287,5.420,0,15,5,0.478,13.696,6,22,13
677,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.243,8,31,16,0.433,17.087,6,27,17,0.516,19.911,8,35,20,0.478,12.026,4,28,12,0.466,39.839,7,124,23,0.433,12.683,4,20,13,0.287,6.116,1,17,6,0.478,13.557,5,23,14
678,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.857,9,30,16,0.433,17.750,6,29,18,0.516,19.169,8,29,20,0.478,12.357,3,26,12,0.466,38.232,10,121,23,0.433,12.846,2,25,13,0.287,6.188,1,14,6,0.478,13.861,7,24,14
679,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.529,7,29,18,0.433,17.827,8,31,18,0.516,20.073,9,36,20,0.478,11.348,0,24,11,0.466,36.277,5,115,24,0.433,12.433,4,26,12,0.287,6.507,0,12,6,0.478,14.026,7,22,14
680,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.800,10,29,18,0.433,16.606,8,24,17,0.516,20.637,8,36,20,0.478,11.748,2,25,11,0.466,36.804,9,136,25,0.433,12.221,4,21,12,0.287,5.478,0,13,5,0.478,13.939,5,21,14
681,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.386,9,27,19,0.433,17.423,9,28,17,0.516,19.476,9,31,19,0.478,11.591,4,24,11,0.466,35.080,7,115,21,0.433,13.308,7,26,13,0.287,6.638,0,14,7,0.478,14.070,7,23,14
682,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.386,10,27,19,0.433,17.250,7,27,17,0.516,19.452,5,32,19,0.478,11.826,4,23,12,0.466,37.393,10,123,22,0.433,12.029,5,19,12,0.287,6.928,0,13,7,0.478,13.261,6,23,13
683,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.871,11,34,19,0.433,17.346,7,26,17,0.516,19.452,8,36,19,0.478,11.270,2,22,11,0.466,35.777,7,117,23,0.433,12.548,3,21,13,0.287,6.348,0,13,6,0.478,14.487,2,25,14
684,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.671,10,38,20,0.433,16.625,7,24,17,0.516,19.258,9,31,19,0.478,11.035,4,21,10,0.466,36.321,10,128,23,0.433,12.452,4,22,12,0.287,6.493,0,15,7,0.478,14.183,8,22,15
685,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.843,11,33,20,0.433,16.712,10,28,16,0.516,18.952,8,33,19,0.478,11.243,0,26,11,0.466,37.250,5,133,24,0.433,12.558,5,22,12,0.287,6.667,0,14,6,0.478,14.070,7,23,14
686,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.529,8,34,18,0.433,16.154,9,26,16,0.516,20.484,10,38,20,0.478,11.487,4,22,11,0.466,38.205,7,118,23,0.433,12.423,4,20,12,0.287,7.362,1,13,8,0.478,14.035,8,24,14
687,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.614,7,29,17,0.433,16.740,8,26,16,0.516,20.379,13,40,20,0.478,11.748,3,26,11,0.466,36.714,5,113,24,0.433,12.837,3,21,13,0.287,7.464,3,14,7,0.478,13.930,5,31,14
688,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.286,7,27,16,0.433,16.577,10,28,16,0.516,20.169,8,33,20,0.478,11.687,4,25,12,0.466,37.062,7,123,24,0.433,12.548,5,22,12,0.287,8.101,2,15,8,0.478,13.617,3,21,14
689,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.157,8,32,16,0.433,17.346,9,27,17,0.516,19.331,8,35,19,0.478,11.557,4,25,11,0.466,36.527,8,119,24,0.433,12.356,5,21,12,0.287,7.565,1,15,7,0.478,13.913,6,22,14
690,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.857,9,27,16,0.433,16.567,7,28,17,0.516,19.710,8,35,20,0.478,11.348,2,24,11,0.466,34.152,7,107,20,0.433,12.308,5,21,12,0.287,7.797,2,18,8,0.478,13.713,7,22,13
691,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.786,9,28,16,0.433,16.663,9,28,16,0.516,19.508,10,34,19,0.478,10.939,3,26,10,0.466,33.009,7,103,22,0.433,12.077,5,20,12,0.287,7.348,0,14,7,0.478,14.478,4,22,15
692,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.714,10,27,18,0.433,16.769,8,27,16,0.516,18.492,10,31,18,0.478,10.635,1,20,11,0.466,33.580,6,107,20,0.433,12.394,5,23,12,0.287,7.145,0,13,7,0.478,13.870,5,23,14
693,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.000,6,25,17,0.433,17.740,10,30,18,0.516,19.113,8,34,19,0.478,10.452,4,21,10,0.466,33.696,8,122,21,0.433,12.288,5,22,12,0.287,7.826,0,15,8,0.478,13.643,5,27,14
694,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.986,9,32,18,0.433,17.250,9,28,17,0.516,19.331,10,34,19,0.478,11.096,2,23,10,0.466,33.902,7,103,21,0.433,11.712,3,22,12,0.287,7.000,1,14,6,0.478,13.930,3,24,14
695,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.443,11,33,18,0.433,16.337,8,25,16,0.516,19.613,10,33,19,0.478,10.400,3,20,10,0.466,32.670,7,112,20,0.433,11.962,3,23,12,0.287,7.391,0,15,7,0.478,14.417,7,26,14
696,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.971,11,36,19,0.433,16.702,6,26,17,0.516,19.815,9,32,19,0.478,10.852,4,23,10,0.466,33.277,6,112,23,0.433,12.577,6,23,12,0.287,7.493,1,15,8,0.478,14.261,7,22,15
697,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.671,10,34,22,0.433,17.240,8,29,17,0.516,19.323,10,33,19,0.478,10.983,4,24,10,0.466,31.161,8,97,20,0.433,11.740,4,20,12,0.287,6.609,1,15,7,0.478,14.635,7,23,15
698,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,24.571,15,47,22,0.433,16.183,5,26,16,0.516,19.500,8,36,19,0.478,10.809,4,23,10,0.466,34.214,6,117,25,0.433,11.510,3,20,12,0.287,6.246,1,15,6,0.478,14.287,6,24,14
699,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.829,10,38,22,0.433,16.587,10,29,17,0.516,18.726,10,33,18,0.478,11.043,4,28,10,0.466,33.661,7,115,22,0.433,11.760,4,20,12,0.287,7.029,1,13,7,0.478,14.322,7,23,14
700,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.157,11,38,20,0.433,17.038,7,30,17,0.516,19.056,9,34,19,0.478,10.887,5,30,11,0.466,34.054,6,118,22,0.433,11.817,5,23,12,0.287,6.870,0,12,7,0.478,14.104,6,23,14
701,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.100,11,39,21,0.433,18.019,7,32,18,0.516,19.452,12,35,19,0.478,10.365,1,20,10,0.466,35.875,7,121,24,0.433,12.644,5,24,13,0.287,7.304,3,14,7,0.478,14.322,6,25,14
702,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.400,13,36,23,0.433,16.923,11,26,16,0.516,19.742,9,32,19,0.478,10.835,3,21,10,0.466,34.696,6,116,23,0.433,11.875,5,20,12,0.287,7.130,3,13,7,0.478,14.087,6,22,14
703,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,23.229,14,42,21,0.433,16.952,8,26,17,0.516,19.427,10,35,19,0.478,10.296,1,21,10,0.466,34.116,7,116,22,0.433,12.298,4,24,12,0.287,6.565,1,13,6,0.478,13.991,6,23,14
704,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,24.200,11,54,22,0.433,17.942,7,32,18,0.516,19.452,8,31,19,0.478,10.017,2,22,10,0.466,33.804,7,125,22,0.433,11.990,3,20,12,0.287,6.130,1,16,6,0.478,14.096,2,23,14
705,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.757,12,50,25,0.433,16.490,7,28,17,0.516,19.734,9,31,19,0.478,10.200,0,20,10,0.466,32.312,8,106,21,0.433,12.442,4,19,12,0.287,7.710,1,15,7,0.478,14.148,6,24,14
706,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,24.586,9,45,24,0.433,16.538,9,27,16,0.516,19.782,6,35,20,0.478,9.974,2,18,10,0.466,31.893,10,105,21,0.433,11.337,2,18,11,0.287,6.884,1,13,6,0.478,13.104,5,20,13
707,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,26.571,11,47,24,0.433,17.240,8,29,17,0.516,18.919,8,35,19,0.478,10.357,2,26,10,0.466,32.795,7,102,21,0.433,12.038,4,23,11,0.287,7.304,0,16,7,0.478,14.209,6,22,14
708,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,23.486,13,37,23,0.433,16.942,8,28,17,0.516,18.968,8,38,18,0.478,9.861,1,21,10,0.466,32.214,7,95,22,0.433,11.548,3,19,12,0.287,6.710,0,14,6,0.478,13.304,5,22,13
709,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.943,13,49,23,0.433,16.048,9,27,16,0.516,18.806,4,32,18,0.478,10.417,2,24,10,0.466,33.580,9,103,24,0.433,12.000,6,21,12,0.287,6.406,0,14,6,0.478,13.583,7,24,13
710,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.057,15,46,24,0.433,16.500,8,28,16,0.516,19.121,9,31,19,0.478,9.513,0,17,10,0.466,31.464,7,96,20,0.433,12.413,4,22,12,0.287,7.159,0,13,7,0.478,13.965,5,21,14
711,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,27.400,16,46,25,0.433,17.481,10,26,18,0.516,18.726,7,30,19,0.478,9.930,3,23,9,0.466,32.259,6,109,22,0.433,11.740,4,21,12,0.287,6.275,0,16,6,0.478,14.461,7,25,14
712,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,27.243,16,45,26,0.433,15.558,7,24,16,0.516,18.823,7,35,18,0.478,11.070,3,20,11,0.466,31.643,6,105,21,0.433,12.288,6,20,12,0.287,6.667,1,14,6,0.478,14.339,7,25,14
713,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,28.457,13,48,28,0.433,16.615,9,27,17,0.516,20.185,10,32,19,0.478,10.252,0,29,10,0.466,31.875,3,94,22,0.433,12.433,4,21,12,0.287,6.174,0,14,6,0.478,13.835,6,23,14
714,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,27.986,11,52,26,0.433,17.048,8,26,17,0.516,20.089,10,35,20,0.478,9.965,2,21,10,0.466,32.438,8,111,22,0.433,11.942,2,19,12,0.287,6.319,0,12,7,0.478,13.296,5,24,13
715,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,27.943,14,61,25,0.433,16.615,7,31,16,0.516,19.452,8,38,19,0.478,10.157,1,21,10,0.466,32.482,10,103,22,0.433,12.308,4,26,12,0.287,6.304,0,12,7,0.478,14.174,5,24,14
716,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,27.429,12,55,25,0.433,16.462,8,24,17,0.516,20.056,9,32,19,0.478,10.087,0,22,10,0.466,32.509,7,100,23,0.433,12.269,3,23,12,0.287,7.203,1,15,7,0.478,13.948,6,23,14
717,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,27.114,11,54,24,0.433,16.500,8,28,16,0.516,18.532,8,35,19,0.478,9.304,3,18,9,0.466,32.170,6,106,20,0.433,12.115,2,25,12,0.287,6.275,0,15,6,0.478,14.209,7,25,14
718,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,30.371,13,60,26,0.433,16.952,8,25,17,0.516,20.153,10,40,20,0.478,10.565,4,20,10,0.466,30.875,5,97,22,0.433,12.173,5,20,12,0.287,6.435,1,14,6,0.478,14.548,8,24,14
719,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,27.457,12,56,23,0.433,16.356,8,28,16,0.516,19.250,9,35,19,0.478,10.826,2,22,10,0.466,32.062,5,113,21,0.433,12.077,6,18,12,0.287,7.029,1,13,7,0.478,15.070,7,24,15
720,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,28.357,10,55,24,0.433,16.904,8,31,16,0.516,19.492,10,31,20,0.478,11.200,0,21,11,0.466,30.571,7,107,19,0.433,12.038,5,22,12,0.287,6.348,1,13,6,0.478,14.617,4,26,15
721,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,26.114,12,50,24,0.433,15.413,7,25,15,0.516,19.387,10,37,18,0.478,10.122,2,19,10,0.466,32.518,3,99,21,0.433,11.481,4,19,12,0.287,6.884,2,14,7,0.478,14.922,7,24,15
722,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.314,13,53,22,0.433,15.692,5,23,16,0.516,18.903,11,30,19,0.478,10.496,4,25,10,0.466,31.277,6,98,20,0.433,12.615,2,22,12,0.287,6.449,3,16,6,0.478,14.183,5,23,15
723,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.871,11,56,23,0.433,15.654,7,24,16,0.516,18.782,8,33,18,0.478,10.365,4,21,10,0.466,31.688,8,108,21,0.433,12.673,4,25,12,0.287,6.420,1,12,6,0.478,14.461,6,25,15
724,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,28.086,15,66,25,0.433,16.827,8,27,16,0.516,18.871,8,33,19,0.478,10.157,1,20,10,0.466,32.152,6,112,21,0.433,12.471,3,23,12,0.287,6.435,0,13,6,0.478,14.670,6,22,15
725,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,26.429,12,58,22,0.433,16.856,9,25,17,0.516,19.258,9,32,19,0.478,10.261,4,19,10,0.466,30.920,7,106,21,0.433,11.154,3,21,11,0.287,6.507,2,16,7,0.478,14.791,6,25,15
726,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,27.629,11,63,24,0.433,17.365,9,27,17,0.516,19.524,11,35,19,0.478,10.643,1,22,10,0.466,31.679,5,110,21,0.433,11.856,5,22,11,0.287,6.899,0,14,7,0.478,13.983,6,22,14
727,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,26.514,12,59,23,0.433,18.567,6,48,18,0.516,18.589,7,29,19,0.478,9.217,3,16,9,0.466,30.875,7,98,20,0.433,11.990,4,22,12,0.287,6.884,0,14,7,0.478,13.748,6,21,14
728,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.714,10,57,23,0.433,20.337,9,67,19,0.516,18.218,9,32,18,0.478,9.774,1,21,10,0.466,31.366,7,105,22,0.433,11.317,4,20,11,0.287,6.565,1,14,7,0.478,13.800,7,24,14
729,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,24.643,14,60,22,0.433,20.433,6,58,18,0.516,19.315,8,32,20,0.478,10.122,1,20,10,0.466,30.911,6,91,22,0.433,11.663,5,20,12,0.287,6.551,0,16,6,0.478,13.643,6,23,13
730,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,23.057,11,56,20,0.433,21.135,10,54,19,0.516,18.855,7,32,19,0.478,9.548,1,18,9,0.466,30.312,7,96,21,0.433,11.260,4,18,12,0.287,7.217,1,14,7,0.478,14.443,7,26,15
731,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.429,10,56,22,0.433,22.577,9,55,19,0.516,18.516,9,31,18,0.478,9.522,2,21,10,0.466,32.000,9,107,22,0.433,11.625,3,20,12,0.287,6.696,0,14,6,0.478,13.957,7,22,14
732,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.186,12,60,22,0.433,22.654,6,56,20,0.516,19.403,10,32,19,0.478,10.078,0,21,10,0.466,32.268,6,97,25,0.433,12.077,5,19,12,0.287,6.739,1,12,7,0.478,14.104,6,22,14
733,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.829,11,54,22,0.433,23.413,9,57,21,0.516,19.169,9,38,19,0.478,10.374,2,17,10,0.466,32.732,7,95,24,0.433,11.240,5,21,11,0.287,6.884,2,15,7,0.478,14.478,4,24,14
734,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.086,11,56,22,0.433,23.519,7,62,21,0.516,19.000,10,31,19,0.478,10.391,0,20,10,0.466,30.491,6,85,22,0.433,11.846,1,21,12,0.287,6.594,0,13,7,0.478,14.583,4,26,15
735,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,24.900,12,54,21,0.433,23.625,11,65,20,0.516,19.218,10,36,19,0.478,10.017,2,20,10,0.466,31.205,7,91,23,0.433,11.788,4,20,12,0.287,7.232,0,14,7,0.478,14.139,6,23,14
736,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.271,12,56,22,0.433,18.904,10,29,19,0.516,19.935,10,30,19,0.478,9.774,1,19,10,0.466,31.812,7,91,23,0.433,11.990,5,21,12,0.287,7.841,3,13,7,0.478,13.835,4,24,14
737,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.557,11,60,21,0.433,20.125,11,35,19,0.516,18.879,8,31,19,0.478,9.843,3,23,9,0.466,31.634,8,97,21,0.433,10.615,0,19,11,0.287,6.797,1,13,7,0.478,14.261,7,24,14
738,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.214,10,65,22,0.433,21.990,10,43,22,0.516,18.532,8,37,18,0.478,9.991,0,23,10,0.466,30.321,7,88,22,0.433,11.462,1,20,11,0.287,6.913,1,14,7,0.478,14.035,6,23,14
739,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,26.457,10,63,22,0.433,21.240,7,36,21,0.516,18.121,8,33,18,0.478,10.391,4,25,10,0.466,31.679,9,93,21,0.433,10.981,5,18,10,0.287,6.855,1,18,7,0.478,13.478,6,23,13
740,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,23.686,8,51,20,0.433,22.423,5,41,22,0.516,19.177,8,31,19,0.478,10.348,3,21,10,0.466,31.786,3,97,21,0.433,10.471,1,18,10,0.287,6.174,0,13,6,0.478,14.017,5,24,14
741,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.300,8,58,21,0.433,20.923,7,44,20,0.516,18.218,7,32,18,0.478,9.261,0,19,9,0.466,30.929,7,86,24,0.433,11.635,4,21,11,0.287,6.696,1,12,7,0.478,14.496,4,23,15
742,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,24.171,12,51,21,0.433,18.183,6,35,18,0.516,18.669,8,32,18,0.478,9.183,3,19,8,0.466,30.304,7,86,22,0.433,12.163,2,23,12,0.287,6.797,0,12,7,0.478,14.504,7,25,14
743,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,25.300,12,45,23,0.433,17.183,10,27,18,0.516,18.790,8,36,18,0.478,9.400,1,22,9,0.466,30.491,8,92,24,0.433,12.423,3,21,13,0.287,6.188,0,14,6,0.478,14.278,7,26,14
744,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.557,8,27,17,0.433,16.913,9,30,17,0.516,19.371,10,31,19,0.478,9.348,1,22,9,0.466,29.812,6,88,22,0.433,12.058,4,21,12,0.287,6.406,1,15,6,0.478,14.496,7,24,14
745,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.100,7,25,19,0.433,16.798,10,28,17,0.516,18.798,10,31,18,0.478,9.722,3,20,10,0.466,28.911,7,84,22,0.433,11.606,2,20,12,0.287,6.942,0,13,7,0.478,14.157,5,24,14
746,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.114,7,32,18,0.433,16.240,7,27,16,0.516,19.210,7,31,19,0.478,9.270,3,20,9,0.466,30.875,6,97,20,0.433,11.606,3,20,12,0.287,7.319,1,14,7,0.478,14.409,3,23,14
747,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.900,5,30,17,0.433,17.087,3,29,17,0.516,19.581,8,33,19,0.478,9.591,3,23,10,0.466,29.696,4,81,22,0.433,10.760,3,19,11,0.287,7.116,1,15,7,0.478,14.513,6,26,15
