 ,Label,Area1,Mean1,Min1,Max1,Median1,Area2,Mean2,Min2,Max2,Median2,Area3,Mean3,Min3,Max3,Median3,Area4,Mean4,Min4,Max4,Median4,Area5,Mean5,Min5,Max5,Median5,Area6,Mean6,Min6,Max6,Median6,Area7,Mean7,Min7,Max7,Median7,Area8,Mean8,Min8,Max8,Median8
267,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.071,11,30,19,0.433,59.423,19,116,57,0.516,64.452,25,119,59,0.478,11.774,5,21,12,0.466,12.411,4,20,12,0.433,23.644,12,38,24,0.287,13.942,8,23,14,0.478,24.443,13,36,25
268,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.671,10,30,18,0.433,62.529,16,121,56,0.516,65.581,27,127,57,0.478,11.687,4,21,11,0.466,12.670,6,23,12,0.433,23.558,12,39,23,0.287,13.754,5,31,13,0.478,24.243,14,34,24
269,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.371,8,32,19,0.433,63.808,15,134,61,0.516,63.403,30,121,57,0.478,11.513,4,22,12,0.466,11.884,2,20,12,0.433,22.750,7,38,22,0.287,12.522,4,22,12,0.478,23.113,12,35,24
270,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.457,9,29,17,0.433,65.183,19,134,65,0.516,62.177,29,120,58,0.478,12.461,3,24,12,0.466,12.205,6,21,12,0.433,24.750,10,39,24,0.287,12.957,5,23,12,0.478,23.374,13,34,24
271,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.129,8,34,18,0.433,60.587,20,112,62,0.516,63.032,27,125,57,0.478,12.513,5,21,13,0.466,12.420,6,21,12,0.433,24.087,13,39,24,0.287,11.594,4,23,12,0.478,23.017,12,34,23
272,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.100,7,32,18,0.433,58.413,19,105,59,0.516,60.944,30,112,58,0.478,12.104,5,24,12,0.466,12.384,4,20,12,0.433,22.423,9,40,22,0.287,13.043,3,22,13,0.478,23.757,13,36,24
273,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.600,10,29,17,0.433,60.346,20,115,57,0.516,59.952,26,117,56,0.478,12.052,3,23,12,0.466,11.938,4,21,12,0.433,22.654,10,41,22,0.287,13.623,6,21,13,0.478,22.948,13,34,23
274,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.457,9,30,18,0.433,59.385,16,114,59,0.516,58.911,26,116,56,0.478,12.913,5,24,13,0.466,12.634,6,22,13,0.433,22.683,10,34,22,0.287,12.435,5,22,13,0.478,22.235,12,33,22
275,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.400,7,32,18,0.433,56.760,22,104,56,0.516,59.323,26,110,56,0.478,11.913,2,22,12,0.466,13.000,5,22,13,0.433,22.596,10,36,23,0.287,12.696,5,22,13,0.478,22.835,10,38,23
276,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.943,8,29,18,0.433,57.019,18,113,55,0.516,58.306,24,112,54,0.478,12.757,4,23,12,0.466,12.509,5,21,12,0.433,22.337,14,41,22,0.287,12.087,4,20,12,0.478,22.609,8,33,23
277,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.957,9,31,17,0.433,58.433,14,115,58,0.516,60.452,30,111,58,0.478,13.009,5,22,13,0.466,11.786,4,22,12,0.433,22.010,12,34,22,0.287,12.710,5,21,13,0.478,23.374,13,34,23
278,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.386,10,29,18,0.433,58.327,23,118,56,0.516,60.242,21,111,53,0.478,13.713,5,29,14,0.466,12.821,6,23,13,0.433,23.894,14,39,24,0.287,12.536,5,23,12,0.478,22.626,15,34,22
279,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.743,10,31,19,0.433,56.260,20,104,53,0.516,60.266,31,111,58,0.478,19.296,6,53,17,0.466,12.223,2,21,12,0.433,23.798,13,39,24,0.287,12.116,5,21,12,0.478,22.626,12,34,23
280,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.700,9,31,20,0.433,54.490,18,95,53,0.516,61.355,30,109,58,0.478,16.643,7,42,16,0.466,12.759,6,23,13,0.433,22.058,11,36,23,0.287,11.841,3,19,12,0.478,22.696,9,35,22
281,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.043,11,31,19,0.433,60.115,17,115,58,0.516,60.161,26,116,53,0.478,18.130,8,42,17,0.466,12.795,5,21,13,0.433,23.510,10,40,24,0.287,11.565,6,19,12,0.478,22.357,13,36,22
282,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.029,7,30,17,0.433,59.029,20,111,61,0.516,60.185,26,122,57,0.478,16.339,7,26,16,0.466,11.723,5,20,11,0.433,22.500,10,39,22,0.287,10.058,4,23,10,0.478,23.270,13,34,23
283,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.857,11,34,21,0.433,59.029,21,111,57,0.516,60.855,22,114,54,0.478,14.861,4,27,15,0.466,12.295,7,21,12,0.433,21.750,9,36,21,0.287,12.087,5,23,11,0.478,23.252,14,35,23
284,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.057,9,38,21,0.433,52.721,18,100,53,0.516,60.976,27,114,57,0.478,14.052,6,26,13,0.466,12.464,5,20,12,0.433,22.192,9,37,22,0.287,11.014,4,19,11,0.478,23.504,13,38,24
285,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.271,10,34,21,0.433,45.846,16,84,46,0.516,59.629,25,115,55,0.478,14.087,3,28,14,0.466,12.643,5,22,13,0.433,22.038,9,35,22,0.287,11.667,4,22,11,0.478,22.296,11,35,22
286,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.700,10,33,21,0.433,46.952,19,93,46,0.516,59.040,27,112,55,0.478,14.026,5,30,14,0.466,13.696,4,26,14,0.433,22.442,9,40,22,0.287,11.217,5,20,11,0.478,22.217,11,34,22
287,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,23.329,7,38,23,0.433,45.548,15,81,46,0.516,59.460,26,118,53,0.478,14.513,5,27,14,0.466,12.589,6,21,13,0.433,20.846,4,39,20,0.287,11.696,2,20,11,0.478,22.400,11,36,22
288,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,26.129,14,43,25,0.433,45.250,18,88,45,0.516,58.621,26,118,52,0.478,14.061,5,25,14,0.466,13.804,6,23,14,0.433,21.558,7,38,21,0.287,10.884,4,20,11,0.478,22.400,6,34,23
289,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,27.471,14,43,26,0.433,44.606,14,79,43,0.516,57.839,29,107,54,0.478,19.357,5,37,18,0.466,12.152,4,20,12,0.433,21.288,11,40,21,0.287,11.638,6,20,11,0.478,22.270,13,36,22
290,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,29.129,12,51,28,0.433,42.317,17,82,41,0.516,57.395,24,107,53,0.478,20.400,3,43,18,0.466,13.643,7,22,13,0.433,20.760,6,37,20,0.287,10.812,2,24,11,0.478,23.183,12,35,24
291,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,28.043,14,51,26,0.433,42.183,18,86,42,0.516,58.258,26,110,54,0.478,20.800,4,48,19,0.466,13.661,6,25,13,0.433,21.019,9,33,20,0.287,11.029,3,23,11,0.478,22.217,12,33,22
292,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,29.329,15,61,29,0.433,45.231,17,89,46,0.516,57.500,25,115,54,0.478,15.426,2,34,14,0.466,14.143,3,31,14,0.433,21.375,9,35,22,0.287,11.609,4,25,11,0.478,22.365,14,33,22
293,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,30.414,12,56,28,0.433,54.327,21,100,54,0.516,56.790,23,111,50,0.478,18.052,6,42,16,0.466,14.741,3,27,14,0.433,21.154,8,34,21,0.287,10.362,2,19,10,0.478,22.696,10,31,23
294,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,28.429,16,55,27,0.433,72.288,22,146,65,0.516,62.008,21,133,56,0.478,20.357,7,56,16,0.466,15.625,3,42,15,0.433,20.625,6,39,20,0.287,10.855,3,19,10,0.478,20.930,13,32,21
295,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,26.014,13,56,24,0.433,75.683,19,174,67,0.516,62.508,21,145,55,0.478,29.565,6,78,24,0.466,15.366,4,50,14,0.433,20.596,9,37,20,0.287,11.681,1,24,12,0.478,21.243,11,34,21
296,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,26.471,12,54,26,0.433,85.875,22,188,77,0.516,67.653,22,155,59,0.478,28.565,6,92,19,0.466,14.848,2,38,14,0.433,20.683,8,34,21,0.287,9.638,5,17,9,0.478,19.600,8,28,20
297,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,23.629,13,42,24,0.433,83.952,20,189,75,0.516,66.234,23,150,60,0.478,22.896,4,89,15,0.466,16.116,6,53,14,0.433,20.260,10,41,20,0.287,10.217,1,20,10,0.478,19.496,11,29,20
298,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.529,14,43,22,0.433,86.846,29,191,74,0.516,65.548,22,148,55,0.478,32.991,7,109,19,0.466,14.759,6,44,13,0.433,21.106,10,41,20,0.287,10.246,5,20,10,0.478,19.870,12,31,20
299,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.914,9,39,22,0.433,90.827,27,204,76,0.516,62.710,21,145,53,0.478,47.052,9,151,33,0.466,15.304,4,51,14,0.433,21.087,10,37,20,0.287,10.246,3,18,10,0.478,19.948,10,33,20
300,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.314,10,35,21,0.433,97.365,35,201,85,0.516,63.839,21,148,54,0.478,36.635,7,112,26,0.466,14.179,5,37,13,0.433,21.077,9,39,20,0.287,10.217,3,19,10,0.478,19.678,10,31,20
301,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.171,9,34,20,0.433,96.154,31,215,88,0.516,62.218,17,134,54,0.478,34.887,4,138,20,0.466,13.946,6,46,13,0.433,20.394,7,36,19,0.287,10.246,3,18,10,0.478,18.600,9,27,19
302,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.543,6,36,17,0.433,89.692,28,192,80,0.516,63.242,24,138,56,0.478,32.826,7,122,18,0.466,14.571,5,50,13,0.433,21.442,10,35,21,0.287,9.971,5,18,10,0.478,18.826,10,28,19
303,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.371,11,31,18,0.433,94.240,34,202,80,0.516,62.790,20,139,55,0.478,33.809,4,133,18,0.466,18.054,6,72,14,0.433,20.260,10,37,20,0.287,9.986,3,18,10,0.478,18.670,8,28,19
304,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.229,10,35,18,0.433,89.317,28,192,79,0.516,61.944,24,138,53,0.478,33.391,3,164,17,0.466,19.429,5,78,15,0.433,20.529,10,40,20,0.287,9.783,2,17,10,0.478,19.896,11,34,20
305,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.943,8,29,18,0.433,89.683,29,192,76,0.516,60.395,19,131,56,0.478,28.800,6,140,15,0.466,21.027,3,86,15,0.433,21.144,8,37,20,0.287,10.652,1,21,11,0.478,19.243,8,32,19
306,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.686,10,36,19,0.433,91.462,27,209,80,0.516,59.073,18,143,53,0.478,23.209,4,133,14,0.466,21.482,7,84,15,0.433,20.750,10,39,20,0.287,10.000,4,18,10,0.478,17.730,6,30,18
307,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.900,8,37,18,0.433,92.471,21,207,81,0.516,57.435,12,127,51,0.478,20.452,3,130,14,0.466,22.661,6,92,16,0.433,19.962,6,40,19,0.287,10.072,3,18,10,0.478,18.278,10,31,18
308,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.514,10,30,17,0.433,87.452,23,186,81,0.516,56.645,16,122,49,0.478,18.061,5,88,14,0.466,21.929,5,71,15,0.433,19.048,3,33,18,0.287,10.507,5,21,10,0.478,18.296,10,27,18
309,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.143,7,38,20,0.433,85.837,19,181,79,0.516,59.879,19,139,51,0.478,15.391,4,81,12,0.466,22.464,6,78,16,0.433,19.327,6,36,19,0.287,10.362,1,19,10,0.478,18.843,10,30,19
310,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.357,11,40,20,0.433,87.712,17,213,78,0.516,57.669,16,118,52,0.478,22.400,5,109,14,0.466,22.893,5,94,16,0.433,20.423,7,36,19,0.287,9.783,2,20,10,0.478,19.626,10,30,19
311,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.486,11,39,20,0.433,92.471,19,204,85,0.516,59.903,20,137,53,0.478,21.348,5,116,14,0.466,22.902,6,92,15,0.433,20.077,6,36,20,0.287,10.420,5,19,10,0.478,18.252,9,31,18
312,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.686,11,46,22,0.433,91.750,29,215,77,0.516,61.363,17,119,56,0.478,20.896,3,117,14,0.466,24.429,7,96,17,0.433,19.837,8,40,19,0.287,9.913,4,22,9,0.478,18.365,7,30,18
313,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,23.629,12,41,22,0.433,93.760,30,206,78,0.516,59.395,20,124,53,0.478,19.591,3,118,14,0.466,22.688,5,88,15,0.433,18.096,9,30,17,0.287,9.913,4,22,9,0.478,19.052,10,32,19
314,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,23.629,13,40,22,0.433,94.538,24,201,84,0.516,59.532,19,125,53,0.478,20.539,5,118,13,0.466,23.705,5,87,17,0.433,17.923,7,35,18,0.287,10.000,0,19,10,0.478,17.904,7,31,18
315,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,23.686,9,49,23,0.433,87.606,27,195,69,0.516,58.806,19,143,51,0.478,22.200,6,123,14,0.466,24.018,7,92,18,0.433,19.154,9,34,19,0.287,10.232,1,22,11,0.478,17.652,7,26,18
316,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.229,10,40,21,0.433,74.269,24,187,57,0.516,58.355,19,132,51,0.478,24.252,2,117,15,0.466,23.125,6,97,16,0.433,18.192,6,35,18,0.287,9.043,2,16,10,0.478,17.974,10,26,18
317,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.586,10,41,21,0.433,68.798,20,182,53,0.516,58.935,20,129,52,0.478,22.183,2,113,14,0.466,23.286,7,90,17,0.433,18.279,6,34,18,0.287,8.928,2,20,9,0.478,18.983,11,29,19
318,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.143,8,38,19,0.433,70.981,26,191,54,0.516,57.927,20,123,52,0.478,24.165,0,113,15,0.466,23.696,7,83,17,0.433,18.288,8,30,18,0.287,8.536,2,15,8,0.478,18.000,10,32,18
319,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.257,9,42,18,0.433,67.692,22,195,48,0.516,58.460,21,130,53,0.478,21.026,5,106,15,0.466,24.330,7,93,17,0.433,18.971,9,33,19,0.287,8.884,3,15,9,0.478,18.835,9,28,18
320,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.000,6,45,17,0.433,58.452,20,179,42,0.516,58.581,20,131,51,0.478,20.643,5,111,12,0.466,18.607,7,62,17,0.433,20.519,8,39,20,0.287,8.362,2,19,7,0.478,17.687,10,31,18
321,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.486,10,41,18,0.433,51.865,22,177,40,0.516,58.419,16,128,50,0.478,22.426,3,115,14,0.466,21.312,6,78,18,0.433,18.356,5,32,18,0.287,8.478,1,18,8,0.478,18.226,10,29,18
322,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.871,8,42,19,0.433,47.029,15,146,37,0.516,59.081,20,129,51,0.478,18.635,3,93,13,0.466,24.536,5,84,19,0.433,18.615,7,31,19,0.287,9.217,4,16,9,0.478,18.174,8,29,18
323,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.314,7,44,18,0.433,43.548,14,145,36,0.516,58.831,21,129,51,0.478,22.174,4,115,14,0.466,27.375,7,77,20,0.433,19.683,8,37,19,0.287,9.696,3,17,10,0.478,17.061,7,28,17
324,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.143,8,37,18,0.433,42.260,19,147,36,0.516,56.419,19,121,48,0.478,21.409,4,129,15,0.466,25.009,7,91,19,0.433,20.048,6,45,20,0.287,9.652,2,19,9,0.478,18.043,10,27,18
325,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.886,9,36,19,0.433,39.837,16,137,31,0.516,54.387,20,119,49,0.478,20.026,1,108,13,0.466,28.839,9,90,21,0.433,19.712,7,35,19,0.287,7.580,1,16,7,0.478,17.374,9,28,18
326,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.814,8,44,20,0.433,40.067,17,138,34,0.516,57.468,19,117,48,0.478,26.730,5,126,14,0.466,33.286,7,96,24,0.433,19.808,4,40,19,0.287,8.942,3,18,9,0.478,16.809,9,26,17
327,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.686,9,41,20,0.433,38.067,14,128,33,0.516,56.782,19,127,50,0.478,29.487,7,133,17,0.466,32.214,7,95,24,0.433,19.067,6,31,18,0.287,9.058,3,15,9,0.478,17.052,9,29,17
328,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.957,10,39,20,0.433,36.942,17,118,32,0.516,54.371,17,115,48,0.478,31.522,6,132,17,0.466,30.545,7,92,21,0.433,19.048,7,35,18,0.287,9.290,3,18,9,0.478,17.783,10,31,18
329,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.800,11,35,20,0.433,36.279,17,115,31,0.516,54.113,16,117,50,0.478,17.087,4,99,12,0.466,31.598,3,90,23,0.433,19.663,10,33,19,0.287,9.667,2,18,10,0.478,18.130,9,31,18
330,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.143,10,37,20,0.433,33.923,13,98,30,0.516,52.782,17,111,45,0.478,13.991,3,68,11,0.466,34.045,7,95,24,0.433,18.596,7,31,19,0.287,9.783,1,16,10,0.478,16.574,7,27,16
331,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.629,9,38,20,0.433,31.308,12,97,28,0.516,52.508,11,113,44,0.478,12.322,2,44,11,0.466,31.482,9,97,22,0.433,19.048,7,35,19,0.287,9.058,3,15,9,0.478,16.948,9,29,17
332,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.957,13,36,21,0.433,31.135,17,71,30,0.516,55.742,12,127,48,0.478,10.817,1,30,11,0.466,31.232,4,101,21,0.433,18.260,5,32,18,0.287,10.406,4,20,10,0.478,17.174,7,31,17
333,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.600,11,39,19,0.433,30.885,15,75,29,0.516,55.419,16,126,45,0.478,10.600,4,23,10,0.466,30.304,7,89,21,0.433,18.269,6,32,18,0.287,9.797,4,20,10,0.478,17.843,8,31,18
334,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.171,11,44,20,0.433,27.913,14,47,27,0.516,53.532,21,119,45,0.478,11.113,4,26,11,0.466,31.259,9,87,22,0.433,19.567,7,34,20,0.287,9.565,3,17,9,0.478,16.957,8,26,17
335,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.243,8,36,21,0.433,28.913,16,48,28,0.516,53.419,17,118,48,0.478,13.148,3,64,11,0.466,32.955,8,92,24,0.433,19.038,6,34,19,0.287,8.725,2,18,8,0.478,16.730,9,24,17
336,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.400,10,39,19,0.433,27.615,15,50,27,0.516,51.613,21,113,46,0.478,13.704,4,54,12,0.466,28.982,8,92,20,0.433,18.750,6,30,19,0.287,8.145,1,15,8,0.478,16.809,8,28,17
337,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.086,10,39,22,0.433,26.433,15,48,26,0.516,52.306,20,115,45,0.478,14.235,5,63,11,0.466,28.330,4,80,22,0.433,19.337,8,37,18,0.287,8.159,0,16,7,0.478,16.852,10,28,16
338,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.043,9,40,20,0.433,24.837,10,41,24,0.516,53.718,20,104,46,0.478,12.017,2,41,11,0.466,30.804,10,90,23,0.433,18.644,7,31,18,0.287,9.246,2,18,9,0.478,15.939,7,25,16
339,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.286,10,43,19,0.433,26.010,15,40,25,0.516,52.645,19,114,46,0.478,13.296,3,53,11,0.466,28.643,7,89,21,0.433,18.125,6,31,18,0.287,9.884,3,20,9,0.478,16.652,8,30,16
340,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.514,12,37,20,0.433,25.904,12,44,25,0.516,53.790,20,115,44,0.478,13.183,1,53,11,0.466,29.473,6,90,20,0.433,18.038,8,34,17,0.287,9.014,0,20,9,0.478,16.870,9,28,17
341,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.586,9,38,20,0.433,25.788,14,46,25,0.516,52.000,18,112,47,0.478,12.974,6,51,11,0.466,31.643,8,92,22,0.433,17.615,8,31,17,0.287,8.841,2,18,9,0.478,16.635,7,27,16
342,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.557,12,41,20,0.433,25.885,15,47,25,0.516,50.694,16,111,42,0.478,12.870,4,58,11,0.466,31.241,9,78,24,0.433,17.481,8,33,17,0.287,8.667,0,15,9,0.478,16.765,7,28,16
343,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.143,9,42,20,0.433,25.962,13,45,25,0.516,50.968,16,114,45,0.478,13.670,6,52,12,0.466,30.625,9,81,24,0.433,18.885,5,34,18,0.287,8.580,2,17,9,0.478,16.548,7,27,16
344,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.886,9,45,19,0.433,25.510,11,42,25,0.516,50.613,18,115,44,0.478,15.357,3,79,12,0.466,30.696,5,89,20,0.433,19.788,8,35,19,0.287,9.014,1,18,9,0.478,17.009,11,31,17
345,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.586,10,38,19,0.433,26.337,10,46,26,0.516,48.371,17,107,42,0.478,18.113,5,103,13,0.466,29.482,8,75,24,0.433,19.404,7,30,19,0.287,9.029,3,18,9,0.478,16.504,6,26,16
346,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.071,11,42,20,0.433,25.240,10,49,25,0.516,49.823,15,108,42,0.478,22.287,4,110,14,0.466,27.964,7,78,22,0.433,21.481,6,37,21,0.287,9.174,3,18,9,0.478,17.017,8,30,17
347,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.671,10,37,18,0.433,24.971,13,42,24,0.516,49.879,19,114,40,0.478,22.235,4,107,14,0.466,28.652,7,87,20,0.433,20.971,10,33,21,0.287,9.029,4,18,9,0.478,17.087,9,26,17
348,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.186,11,42,19,0.433,23.442,12,39,23,0.516,47.637,13,112,40,0.478,22.287,1,105,14,0.466,31.348,7,84,25,0.433,21.096,11,37,21,0.287,9.493,3,17,10,0.478,16.887,7,25,17
349,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.514,7,33,19,0.433,23.173,11,40,22,0.516,46.798,16,102,40,0.478,21.209,7,123,13,0.466,29.286,7,89,23,0.433,21.587,10,35,22,0.287,8.971,1,19,10,0.478,17.052,10,29,17
350,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.943,8,41,19,0.433,23.529,12,37,22,0.516,48.234,17,123,40,0.478,20.913,4,105,14,0.466,28.161,5,93,20,0.433,20.192,8,37,20,0.287,8.884,3,16,9,0.478,17.017,9,27,17
351,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.529,9,41,19,0.433,24.298,13,43,23,0.516,47.952,20,105,41,0.478,19.478,5,105,13,0.466,29.768,7,80,21,0.433,20.596,9,35,20,0.287,8.348,1,15,8,0.478,16.339,8,30,16
352,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.629,10,42,19,0.433,23.721,10,40,23,0.516,46.089,17,94,40,0.478,18.026,4,105,13,0.466,33.045,8,83,24,0.433,20.471,10,38,20,0.287,8.928,3,17,9,0.478,15.904,8,28,16
353,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.929,9,40,19,0.433,24.587,10,44,24,0.516,45.839,18,94,39,0.478,23.165,6,108,14,0.466,37.018,6,93,32,0.433,19.471,6,38,19,0.287,8.536,4,17,8,0.478,15.922,10,25,15
354,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.929,11,35,20,0.433,24.221,7,38,24,0.516,46.452,16,105,40,0.478,23.026,1,113,13,0.466,34.661,5,91,29,0.433,19.760,10,35,20,0.287,9.304,4,16,10,0.478,16.035,10,23,16
355,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.614,12,44,20,0.433,23.692,12,43,23,0.516,48.395,18,106,41,0.478,18.765,3,107,12,0.466,36.616,9,99,30,0.433,19.500,6,34,19,0.287,9.029,2,19,9,0.478,16.583,6,28,16
